"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	Deaths	Population	Crude Rate
	"District of Columbia"	"11"	"55-64 years"	"55-64"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	36356	Suppressed
	"District of Columbia"	"11"	"55-64 years"	"55-64"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	107	33520	319.212410501
	"District of Columbia"	"11"	"55-64 years"	"55-64"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	15	33520	Unreliable
	"District of Columbia"	"11"	"55-64 years"	"55-64"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	33520	Suppressed
	"District of Columbia"	"11"	"65-74 years"	"65-74"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	125	28586	437.276988736
	"District of Columbia"	"11"	"65-74 years"	"65-74"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	14	28586	Unreliable
	"District of Columbia"	"11"	"65-74 years"	"65-74"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	28586	Suppressed
	"District of Columbia"	"11"	"65-74 years"	"65-74"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	135	21633	624.046595479
	"District of Columbia"	"11"	"65-74 years"	"65-74"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	21633	Suppressed
	"District of Columbia"	"11"	"65-74 years"	"65-74"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	21633	Suppressed
	"District of Columbia"	"11"	"75-84 years"	"75-84"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	118	14881	792.957462536
	"District of Columbia"	"11"	"75-84 years"	"75-84"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	24	14881	161.279483906
	"District of Columbia"	"11"	"75-84 years"	"75-84"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	14881	Suppressed
	"District of Columbia"	"11"	"75-84 years"	"75-84"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	126	10001	1259.874012599
	"District of Columbia"	"11"	"75-84 years"	"75-84"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	17	10001	Unreliable
	"District of Columbia"	"11"	"75-84 years"	"75-84"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	10001	Suppressed
	"District of Columbia"	"11"	"85+ years"	"85+"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	112	8138	1376.259523224
	"District of Columbia"	"11"	"85+ years"	"85+"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	11	8138	Unreliable
	"District of Columbia"	"11"	"85+ years"	"85+"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	20	8138	245.760629147
	"District of Columbia"	"11"	"85+ years"	"85+"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	92	4104	2241.715399610
	"District of Columbia"	"11"	"85+ years"	"85+"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	4104	Suppressed
	"District of Columbia"	"11"	"85+ years"	"85+"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	4104	Suppressed
	"District of Columbia"	"11"	"Not Stated"	"NS"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Not Stated"	"NS"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Not Stated"	"NS"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Not Stated"	"NS"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Not Stated"	"NS"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Not Stated"	"NS"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"Florida"	"12"	"< 1 year"	"1"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	108278	Suppressed
	"Florida"	"12"	"< 1 year"	"1"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	108278	Suppressed
	"Florida"	"12"	"< 1 year"	"1"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	108278	Suppressed
	"Florida"	"12"	"< 1 year"	"1"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	113185	Suppressed
	"Florida"	"12"	"< 1 year"	"1"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	113185	Suppressed
	"Florida"	"12"	"< 1 year"	"1"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	113185	Suppressed
	"Florida"	"12"	"1-4 years"	"1-4"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	448726	Suppressed
	"Florida"	"12"	"1-4 years"	"1-4"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	448726	Suppressed
	"Florida"	"12"	"1-4 years"	"1-4"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	448726	Suppressed
	"Florida"	"12"	"1-4 years"	"1-4"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	10	469553	Unreliable
	"Florida"	"12"	"1-4 years"	"1-4"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	469553	Suppressed
	"Florida"	"12"	"1-4 years"	"1-4"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	469553	Suppressed
	"Florida"	"12"	"5-14 years"	"5-14"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	20	1161358	1.722121861
	"Florida"	"12"	"5-14 years"	"5-14"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	1161358	Suppressed
	"Florida"	"12"	"5-14 years"	"5-14"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	1161358	Suppressed
	"Florida"	"12"	"5-14 years"	"5-14"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	27	1211039	2.229490545
	"Florida"	"12"	"5-14 years"	"5-14"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	1211039	Suppressed
	"Florida"	"12"	"5-14 years"	"5-14"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	1211039	Suppressed
	"Florida"	"12"	"15-24 years"	"15-24"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	25	1203760	2.076825945
	"Florida"	"12"	"15-24 years"	"15-24"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	1203760	Suppressed
	"Florida"	"12"	"15-24 years"	"15-24"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	1203760	Suppressed
	"Florida"	"12"	"15-24 years"	"15-24"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	52	1256798	4.137498628
	"Florida"	"12"	"15-24 years"	"15-24"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	1256798	Suppressed
	"Florida"	"12"	"15-24 years"	"15-24"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	1256798	Suppressed
	"Florida"	"12"	"25-34 years"	"25-34"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	147	1375599	10.686253770
	"Florida"	"12"	"25-34 years"	"25-34"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	13	1375599	Unreliable
	"Florida"	"12"	"25-34 years"	"25-34"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	10	1375599	Unreliable
	"Florida"	"12"	"25-34 years"	"25-34"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	123	1423823	8.638714222
	"Florida"	"12"	"25-34 years"	"25-34"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	36	1423823	2.528404163
	"Florida"	"12"	"25-34 years"	"25-34"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	10	1423823	Unreliable
	"Florida"	"12"	"35-44 years"	"35-44"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	436	1309915	33.284602436
	"Florida"	"12"	"35-44 years"	"35-44"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	52	1309915	3.969723226
	"Florida"	"12"	"35-44 years"	"35-44"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	33	1309915	2.519247432
	"Florida"	"12"	"35-44 years"	"35-44"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	274	1290616	21.230172259
	"Florida"	"12"	"35-44 years"	"35-44"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	90	1290616	6.973414246
	"Florida"	"12"	"35-44 years"	"35-44"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	30	1290616	2.324471415
	"Florida"	"12"	"45-54 years"	"45-54"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	1284	1381417	92.948038138
	"Florida"	"12"	"45-54 years"	"45-54"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	167	1381417	12.089036113
	"Florida"	"12"	"45-54 years"	"45-54"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	51	1381417	3.691861328
	"Florida"	"12"	"45-54 years"	"45-54"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	1132	1327978	85.242376003
	"Florida"	"12"	"45-54 years"	"45-54"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	286	1327978	21.536501358
	"Florida"	"12"	"45-54 years"	"45-54"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	65	1327978	4.894659400
	"Florida"	"12"	"55-64 years"	"55-64"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	3668	1523362	240.783215020
	"Florida"	"12"	"55-64 years"	"55-64"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	371	1523362	24.354027473
	"Florida"	"12"	"55-64 years"	"55-64"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	125	1523362	8.205534863
	"Florida"	"12"	"55-64 years"	"55-64"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	4338	1374993	315.492515235
	"Florida"	"12"	"55-64 years"	"55-64"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	723	1374993	52.582085872
	"Florida"	"12"	"55-64 years"	"55-64"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	145	1374993	10.545508232
	"Florida"	"12"	"65-74 years"	"65-74"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	5587	1328810	420.451381311
	"Florida"	"12"	"65-74 years"	"65-74"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	599	1328810	45.077926867
	"Florida"	"12"	"65-74 years"	"65-74"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	215	1328810	16.179890278
	"Florida"	"12"	"65-74 years"	"65-74"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	7293	1136559	641.673683460
	"Florida"	"12"	"65-74 years"	"65-74"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	1010	1136559	88.864722377
	"Florida"	"12"	"65-74 years"	"65-74"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	272	1136559	23.931885630
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	5763	792273	727.400782306
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	693	792273	87.469849408
	"Florida"	"12"	"75-84 years"	"75-84"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	298	792273	37.613297437
	"Florida"	"12"	"75-84 years"	"75-84"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	7032	658241	1068.301731433
	"Florida"	"12"	"75-84 years"	"75-84"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	937	658241	142.349078833
	"Florida"	"12"	"75-84 years"	"75-84"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	383	658241	58.185375873
	"Florida"	"12"	"85+ years"	"85+"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	4177	347183	1203.111903521
	"Florida"	"12"	"85+ years"	"85+"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	614	347183	176.851977199
	"Florida"	"12"	"85+ years"	"85+"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	588	347183	169.363131259
	"Florida"	"12"	"85+ years"	"85+"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	4187	234271	1787.246394133
	"Florida"	"12"	"85+ years"	"85+"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	568	234271	242.454251700
	"Florida"	"12"	"85+ years"	"85+"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	453	234271	193.365802852
	"Florida"	"12"	"Not Stated"	"NS"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	Not Applicable	Not Applicable
	"Florida"	"12"	"Not Stated"	"NS"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Florida"	"12"	"Not Stated"	"NS"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"Florida"	"12"	"Not Stated"	"NS"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	Not Applicable	Not Applicable
	"Florida"	"12"	"Not Stated"	"NS"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Florida"	"12"	"Not Stated"	"NS"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"Georgia"	"13"	"< 1 year"	"1"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	62146	Suppressed
	"Georgia"	"13"	"< 1 year"	"1"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	62146	Suppressed
	"Georgia"	"13"	"< 1 year"	"1"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	62146	Suppressed
	"Georgia"	"13"	"< 1 year"	"1"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	64995	Suppressed
	"Georgia"	"13"	"< 1 year"	"1"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	64995	Suppressed
	"Georgia"	"13"	"< 1 year"	"1"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	64995	Suppressed
	"Georgia"	"13"	"1-4 years"	"1-4"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	259524	Suppressed
	"Georgia"	"13"	"1-4 years"	"1-4"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	259524	Suppressed
	"Georgia"	"13"	"1-4 years"	"1-4"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	259524	Suppressed
	"Georgia"	"13"	"1-4 years"	"1-4"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	269901	Suppressed
	"Georgia"	"13"	"1-4 years"	"1-4"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	269901	Suppressed
	"Georgia"	"13"	"1-4 years"	"1-4"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	269901	Suppressed
	"Georgia"	"13"	"5-14 years"	"5-14"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	11	693741	Unreliable
	"Georgia"	"13"	"5-14 years"	"5-14"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	693741	Suppressed
	"Georgia"	"13"	"5-14 years"	"5-14"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	693741	Suppressed
	"Georgia"	"13"	"5-14 years"	"5-14"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	18	719262	Unreliable
	"Georgia"	"13"	"5-14 years"	"5-14"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	719262	Suppressed
	"Georgia"	"13"	"5-14 years"	"5-14"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	719262	Suppressed
	"Georgia"	"13"	"15-24 years"	"15-24"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	27	713244	3.785520803
	"Georgia"	"13"	"15-24 years"	"15-24"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	713244	Suppressed
	"Georgia"	"13"	"15-24 years"	"15-24"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	713244	Suppressed
	"Georgia"	"13"	"15-24 years"	"15-24"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	23	736256	3.123913421
	"Georgia"	"13"	"15-24 years"	"15-24"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	736256	Suppressed
	"Georgia"	"13"	"15-24 years"	"15-24"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	736256	Suppressed
	"Georgia"	"13"	"25-34 years"	"25-34"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	53	751630	7.051341751
	"Georgia"	"13"	"25-34 years"	"25-34"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	16	751630	Unreliable
	"Georgia"	"13"	"25-34 years"	"25-34"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	751630	Suppressed
	"Georgia"	"13"	"25-34 years"	"25-34"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	57	741631	7.685762866
	"Georgia"	"13"	"25-34 years"	"25-34"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	31	741631	4.179976296
	"Georgia"	"13"	"25-34 years"	"25-34"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	741631	Suppressed
	"Georgia"	"13"	"35-44 years"	"35-44"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	229	715145	32.021478162
	"Georgia"	"13"	"35-44 years"	"35-44"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	39	715145	5.453439512
	"Georgia"	"13"	"35-44 years"	"35-44"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	14	715145	Unreliable
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	167	665809	25.082268338
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	53	665809	7.960240850
	"Georgia"	"13"	"35-44 years"	"35-44"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	15	665809	Unreliable
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	651	721061	90.283623716
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	91	721061	12.620291487
	"Georgia"	"13"	"45-54 years"	"45-54"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	31	721061	4.299220177
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	602	678591	88.713230797
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	137	678591	20.188891394
	"Georgia"	"13"	"45-54 years"	"45-54"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	39	678591	5.747202660
	"Georgia"	"13"	"55-64 years"	"55-64"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	1649	685205	240.657905298
	"Georgia"	"13"	"55-64 years"	"55-64"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	206	685205	30.063995447
	"Georgia"	"13"	"55-64 years"	"55-64"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	77	685205	11.237512861
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	2074	622328	333.264773560
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	271	622328	43.546168580
	"Georgia"	"13"	"55-64 years"	"55-64"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	108	622328	17.354192644
	"Georgia"	"13"	"65-74 years"	"65-74"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	2409	505050	476.982476982
	"Georgia"	"13"	"65-74 years"	"65-74"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	281	505050	55.638055638
	"Georgia"	"13"	"65-74 years"	"65-74"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	108	505050	21.384021384
	"Georgia"	"13"	"65-74 years"	"65-74"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	2952	420951	701.269268870
	"Georgia"	"13"	"65-74 years"	"65-74"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	384	420951	91.222018715
	"Georgia"	"13"	"65-74 years"	"65-74"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	144	420951	34.208257018
	"Georgia"	"13"	"75-84 years"	"75-84"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	2042	250876	813.947926466
	"Georgia"	"13"	"75-84 years"	"75-84"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	241	250876	96.063393868
	"Georgia"	"13"	"75-84 years"	"75-84"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	154	250876	61.384907285
	"Georgia"	"13"	"75-84 years"	"75-84"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	2484	189008	1314.230085499
	"Georgia"	"13"	"75-84 years"	"75-84"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	297	189008	157.136205875
	"Georgia"	"13"	"75-84 years"	"75-84"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	187	189008	98.937611106
	"Georgia"	"13"	"85+ years"	"85+"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	1239	99377	1246.767360657
	"Georgia"	"13"	"85+ years"	"85+"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	192	99377	193.203658794
	"Georgia"	"13"	"85+ years"	"85+"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	242	99377	243.517111605
	"Georgia"	"13"	"85+ years"	"85+"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	1059	51692	2048.672908767
	"Georgia"	"13"	"85+ years"	"85+"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	126	51692	243.751450901
	"Georgia"	"13"	"85+ years"	"85+"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	148	51692	286.311228043
	"Georgia"	"13"	"Not Stated"	"NS"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	Not Applicable	Not Applicable
	"Georgia"	"13"	"Not Stated"	"NS"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Georgia"	"13"	"Not Stated"	"NS"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"Georgia"	"13"	"Not Stated"	"NS"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	Not Applicable	Not Applicable
	"Georgia"	"13"	"Not Stated"	"NS"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Georgia"	"13"	"Not Stated"	"NS"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"< 1 year"	"1"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	8201	Suppressed
	"Hawaii"	"15"	"< 1 year"	"1"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	8201	Suppressed
	"Hawaii"	"15"	"< 1 year"	"1"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	8201	Suppressed
	"Hawaii"	"15"	"< 1 year"	"1"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	8599	Suppressed
	"Hawaii"	"15"	"< 1 year"	"1"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	8599	Suppressed
	"Hawaii"	"15"	"< 1 year"	"1"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	8599	Suppressed
	"Hawaii"	"15"	"1-4 years"	"1-4"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	33236	Suppressed
	"Hawaii"	"15"	"1-4 years"	"1-4"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	33236	Suppressed
	"Hawaii"	"15"	"1-4 years"	"1-4"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	33236	Suppressed
	"Hawaii"	"15"	"1-4 years"	"1-4"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	35183	Suppressed
	"Hawaii"	"15"	"1-4 years"	"1-4"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	35183	Suppressed
	"Hawaii"	"15"	"1-4 years"	"1-4"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	35183	Suppressed
	"Hawaii"	"15"	"5-14 years"	"5-14"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	81537	Suppressed
	"Hawaii"	"15"	"5-14 years"	"5-14"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	81537	Suppressed
	"Hawaii"	"15"	"5-14 years"	"5-14"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	81537	Suppressed
	"Hawaii"	"15"	"5-14 years"	"5-14"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	86049	Suppressed
	"Hawaii"	"15"	"5-14 years"	"5-14"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	86049	Suppressed
	"Hawaii"	"15"	"5-14 years"	"5-14"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	86049	Suppressed
	"Hawaii"	"15"	"15-24 years"	"15-24"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	77285	Suppressed
	"Hawaii"	"15"	"15-24 years"	"15-24"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	77285	Suppressed
	"Hawaii"	"15"	"15-24 years"	"15-24"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	77285	Suppressed
	"Hawaii"	"15"	"15-24 years"	"15-24"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	88652	Suppressed
	"Hawaii"	"15"	"15-24 years"	"15-24"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	88652	Suppressed
	"Hawaii"	"15"	"15-24 years"	"15-24"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	88652	Suppressed
	"Hawaii"	"15"	"25-34 years"	"25-34"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	95871	Suppressed
	"Hawaii"	"15"	"25-34 years"	"25-34"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	95871	Suppressed
	"Hawaii"	"15"	"25-34 years"	"25-34"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	95871	Suppressed
	"Hawaii"	"15"	"25-34 years"	"25-34"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	104124	Suppressed
	"Hawaii"	"15"	"25-34 years"	"25-34"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	104124	Suppressed
	"Hawaii"	"15"	"25-34 years"	"25-34"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	104124	Suppressed
