"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	Deaths	Population	Crude Rate
	"Illinois"	"17"	"100+ years"	"100+"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	32	Not Applicable	Not Applicable
	"Illinois"	"17"	"100+ years"	"100+"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"100+ years"	"100+"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	29	Not Applicable	Not Applicable
	"Illinois"	"17"	"100+ years"	"100+"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	20	Not Applicable	Not Applicable
	"Illinois"	"17"	"100+ years"	"100+"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"100+ years"	"100+"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"Not Stated"	"NS"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"Not Stated"	"NS"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"Not Stated"	"NS"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"Not Stated"	"NS"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"Not Stated"	"NS"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Illinois"	"17"	"Not Stated"	"NS"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"< 1 year"	"1"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	39179	Suppressed
	"Indiana"	"18"	"< 1 year"	"1"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	39179	Suppressed
	"Indiana"	"18"	"< 1 year"	"1"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	39179	Suppressed
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	41177	Suppressed
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	41177	Suppressed
	"Indiana"	"18"	"< 1 year"	"1"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	41177	Suppressed
	"Indiana"	"18"	"1-4 years"	"1-4"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	164504	Suppressed
	"Indiana"	"18"	"1-4 years"	"1-4"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	164504	Suppressed
	"Indiana"	"18"	"1-4 years"	"1-4"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	164504	Suppressed
	"Indiana"	"18"	"1-4 years"	"1-4"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	173480	Suppressed
	"Indiana"	"18"	"1-4 years"	"1-4"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	173480	Suppressed
	"Indiana"	"18"	"1-4 years"	"1-4"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	173480	Suppressed
	"Indiana"	"18"	"5-9 years"	"5-9"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	210714	Suppressed
	"Indiana"	"18"	"5-9 years"	"5-9"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	210714	Suppressed
	"Indiana"	"18"	"5-9 years"	"5-9"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	210714	Suppressed
	"Indiana"	"18"	"5-9 years"	"5-9"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	221228	Suppressed
	"Indiana"	"18"	"5-9 years"	"5-9"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	221228	Suppressed
	"Indiana"	"18"	"5-9 years"	"5-9"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	221228	Suppressed
	"Indiana"	"18"	"10-14 years"	"10-14"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	218710	Suppressed
	"Indiana"	"18"	"10-14 years"	"10-14"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	218710	Suppressed
	"Indiana"	"18"	"10-14 years"	"10-14"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	218710	Suppressed
	"Indiana"	"18"	"10-14 years"	"10-14"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	228329	Suppressed
	"Indiana"	"18"	"10-14 years"	"10-14"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	228329	Suppressed
	"Indiana"	"18"	"10-14 years"	"10-14"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	228329	Suppressed
	"Indiana"	"18"	"15-19 years"	"15-19"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	11	222966	Unreliable
	"Indiana"	"18"	"15-19 years"	"15-19"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	222966	Suppressed
	"Indiana"	"18"	"15-19 years"	"15-19"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	222966	Suppressed
	"Indiana"	"18"	"15-19 years"	"15-19"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	234783	Suppressed
	"Indiana"	"18"	"15-19 years"	"15-19"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	234783	Suppressed
	"Indiana"	"18"	"15-19 years"	"15-19"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	234783	Suppressed
	"Indiana"	"18"	"20-24 years"	"20-24"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	230809	Suppressed
	"Indiana"	"18"	"20-24 years"	"20-24"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	230809	Suppressed
	"Indiana"	"18"	"20-24 years"	"20-24"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	230809	Suppressed
	"Indiana"	"18"	"20-24 years"	"20-24"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	11	241840	Unreliable
	"Indiana"	"18"	"20-24 years"	"20-24"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	241840	Suppressed
	"Indiana"	"18"	"20-24 years"	"20-24"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	241840	Suppressed
	"Indiana"	"18"	"25-29 years"	"25-29"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	17	228815	Unreliable
	"Indiana"	"18"	"25-29 years"	"25-29"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	228815	Suppressed
	"Indiana"	"18"	"25-29 years"	"25-29"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	228815	Suppressed
	"Indiana"	"18"	"25-29 years"	"25-29"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	13	235643	Unreliable
	"Indiana"	"18"	"25-29 years"	"25-29"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	235643	Suppressed
	"Indiana"	"18"	"25-29 years"	"25-29"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	235643	Suppressed
	"Indiana"	"18"	"30-34 years"	"30-34"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	25	212436	11.768250202
	"Indiana"	"18"	"30-34 years"	"30-34"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	212436	Suppressed
	"Indiana"	"18"	"30-34 years"	"30-34"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	212436	Suppressed
	"Indiana"	"18"	"30-34 years"	"30-34"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	30	213793	14.032264854
	"Indiana"	"18"	"30-34 years"	"30-34"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	213793	Suppressed
	"Indiana"	"18"	"30-34 years"	"30-34"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	213793	Suppressed
	"Indiana"	"18"	"35-39 years"	"35-39"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	53	214045	24.761148357
	"Indiana"	"18"	"35-39 years"	"35-39"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	10	214045	Unreliable
	"Indiana"	"18"	"35-39 years"	"35-39"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	214045	Suppressed
	"Indiana"	"18"	"35-39 years"	"35-39"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	39	213220	18.290967076
	"Indiana"	"18"	"35-39 years"	"35-39"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	11	213220	Unreliable
	"Indiana"	"18"	"35-39 years"	"35-39"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	213220	Suppressed
	"Indiana"	"18"	"40-44 years"	"40-44"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	84	201383	41.711564531
	"Indiana"	"18"	"40-44 years"	"40-44"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	14	201383	Unreliable
	"Indiana"	"18"	"40-44 years"	"40-44"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	201383	Suppressed
	"Indiana"	"18"	"40-44 years"	"40-44"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	51	200311	25.460409064
	"Indiana"	"18"	"40-44 years"	"40-44"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	22	200311	10.982921557
	"Indiana"	"18"	"40-44 years"	"40-44"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	200311	Suppressed
	"Indiana"	"18"	"45-49 years"	"45-49"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	137	207420	66.049561277
	"Indiana"	"18"	"45-49 years"	"45-49"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	23	207420	11.088612477
	"Indiana"	"18"	"45-49 years"	"45-49"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	207420	Suppressed
	"Indiana"	"18"	"45-49 years"	"45-49"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	145	206469	70.228460447
	"Indiana"	"18"	"45-49 years"	"45-49"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	33	206469	15.983028929
	"Indiana"	"18"	"45-49 years"	"45-49"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	206469	Suppressed
	"Indiana"	"18"	"50-54 years"	"50-54"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	273	206602	132.138120638
	"Indiana"	"18"	"50-54 years"	"50-54"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	34	206602	16.456762277
	"Indiana"	"18"	"50-54 years"	"50-54"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	206602	Suppressed
	"Indiana"	"18"	"50-54 years"	"50-54"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	298	203538	146.410006977
	"Indiana"	"18"	"50-54 years"	"50-54"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	54	203538	26.530672405
	"Indiana"	"18"	"50-54 years"	"50-54"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	18	203538	Unreliable
	"Indiana"	"18"	"55-59 years"	"55-59"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	465	229113	202.956619659
	"Indiana"	"18"	"55-59 years"	"55-59"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	54	229113	23.569155831
	"Indiana"	"18"	"55-59 years"	"55-59"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	21	229113	9.165782823
	"Indiana"	"18"	"55-59 years"	"55-59"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	569	219553	259.162935601
	"Indiana"	"18"	"55-59 years"	"55-59"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	96	219553	43.725205303
	"Indiana"	"18"	"55-59 years"	"55-59"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	24	219553	10.931301326
	"Indiana"	"18"	"60-64 years "	"60-64"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	724	220050	329.016132697
	"Indiana"	"18"	"60-64 years "	"60-64"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	79	220050	35.900931607
	"Indiana"	"18"	"60-64 years "	"60-64"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	19	220050	Unreliable
	"Indiana"	"18"	"60-64 years "	"60-64"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	868	206366	420.611922507
	"Indiana"	"18"	"60-64 years "	"60-64"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	136	206366	65.902328872
	"Indiana"	"18"	"60-64 years "	"60-64"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	30	206366	14.537278428
	"Indiana"	"18"	"65-69 years"	"65-69"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	820	188198	435.711325306
	"Indiana"	"18"	"65-69 years"	"65-69"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	99	188198	52.604172202
	"Indiana"	"18"	"65-69 years"	"65-69"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	36	188198	19.128789891
	"Indiana"	"18"	"65-69 years"	"65-69"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	1085	170212	637.440368482
	"Indiana"	"18"	"65-69 years"	"65-69"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	159	170212	93.412920358
	"Indiana"	"18"	"65-69 years"	"65-69"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	45	170212	26.437618969
	"Indiana"	"18"	"70-74 years"	"70-74"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	928	149453	620.930995028
	"Indiana"	"18"	"70-74 years"	"70-74"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	106	149453	70.925307622
	"Indiana"	"18"	"70-74 years"	"70-74"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	58	149453	38.808187189
	"Indiana"	"18"	"70-74 years"	"70-74"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	1142	128874	886.136846843
	"Indiana"	"18"	"70-74 years"	"70-74"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	185	128874	143.551065382
	"Indiana"	"18"	"70-74 years"	"70-74"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	48	128874	37.245681829
	"Indiana"	"18"	"75-79 years"	"75-79"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	879	106949	821.887067668
	"Indiana"	"18"	"75-79 years"	"75-79"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	103	106949	96.307585859
	"Indiana"	"18"	"75-79 years"	"75-79"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	48	106949	44.881205060
	"Indiana"	"18"	"75-79 years"	"75-79"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	1036	84733	1222.664133218
	"Indiana"	"18"	"75-79 years"	"75-79"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	131	84733	154.603283255
	"Indiana"	"18"	"75-79 years"	"75-79"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	67	84733	79.071908229
	"Indiana"	"18"	"80-84 years"	"80-84"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	803	74219	1081.933197699
	"Indiana"	"18"	"80-84 years"	"80-84"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	120	74219	161.683665908
	"Indiana"	"18"	"80-84 years"	"80-84"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	61	74219	82.189196836
	"Indiana"	"18"	"80-84 years"	"80-84"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	847	52036	1627.719271274
	"Indiana"	"18"	"80-84 years"	"80-84"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	125	52036	240.218310401
	"Indiana"	"18"	"80-84 years"	"80-84"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	56	52036	107.617803059
	"Indiana"	"18"	"85-89 years"	"85-89"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	599	Not Applicable	Not Applicable
	"Indiana"	"18"	"85-89 years"	"85-89"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	115	Not Applicable	Not Applicable
	"Indiana"	"18"	"85-89 years"	"85-89"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	81	Not Applicable	Not Applicable
	"Indiana"	"18"	"85-89 years"	"85-89"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	658	Not Applicable	Not Applicable
	"Indiana"	"18"	"85-89 years"	"85-89"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	101	Not Applicable	Not Applicable
	"Indiana"	"18"	"85-89 years"	"85-89"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	59	Not Applicable	Not Applicable
	"Indiana"	"18"	"90-94 years"	"90-94"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	342	Not Applicable	Not Applicable
	"Indiana"	"18"	"90-94 years"	"90-94"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	82	Not Applicable	Not Applicable
	"Indiana"	"18"	"90-94 years"	"90-94"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	67	Not Applicable	Not Applicable
	"Indiana"	"18"	"90-94 years"	"90-94"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	330	Not Applicable	Not Applicable
	"Indiana"	"18"	"90-94 years"	"90-94"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	66	Not Applicable	Not Applicable
	"Indiana"	"18"	"90-94 years"	"90-94"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	57	Not Applicable	Not Applicable
	"Indiana"	"18"	"95-99 years"	"95-99"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	104	Not Applicable	Not Applicable
	"Indiana"	"18"	"95-99 years"	"95-99"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	31	Not Applicable	Not Applicable
	"Indiana"	"18"	"95-99 years"	"95-99"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	36	Not Applicable	Not Applicable
	"Indiana"	"18"	"95-99 years"	"95-99"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	72	Not Applicable	Not Applicable
	"Indiana"	"18"	"95-99 years"	"95-99"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	23	Not Applicable	Not Applicable
	"Indiana"	"18"	"95-99 years"	"95-99"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	16	Not Applicable	Not Applicable
	"Indiana"	"18"	"100+ years"	"100+"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	16	Not Applicable	Not Applicable
	"Indiana"	"18"	"100+ years"	"100+"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"100+ years"	"100+"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	15	Not Applicable	Not Applicable
	"Indiana"	"18"	"100+ years"	"100+"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	11	Not Applicable	Not Applicable
	"Indiana"	"18"	"100+ years"	"100+"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"100+ years"	"100+"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"Not Stated"	"NS"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"Not Stated"	"NS"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"Not Stated"	"NS"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"Not Stated"	"NS"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"Not Stated"	"NS"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"Not Stated"	"NS"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"< 1 year"	"1"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	18327	Suppressed
	"Iowa"	"19"	"< 1 year"	"1"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	18327	Suppressed
	"Iowa"	"19"	"< 1 year"	"1"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	18327	Suppressed
	"Iowa"	"19"	"< 1 year"	"1"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	19213	Suppressed
	"Iowa"	"19"	"< 1 year"	"1"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	19213	Suppressed
	"Iowa"	"19"	"< 1 year"	"1"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	19213	Suppressed
	"Iowa"	"19"	"1-4 years"	"1-4"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	77238	Suppressed
	"Iowa"	"19"	"1-4 years"	"1-4"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	77238	Suppressed
	"Iowa"	"19"	"1-4 years"	"1-4"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	77238	Suppressed
	"Iowa"	"19"	"1-4 years"	"1-4"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	80858	Suppressed
	"Iowa"	"19"	"1-4 years"	"1-4"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	80858	Suppressed
	"Iowa"	"19"	"1-4 years"	"1-4"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	80858	Suppressed
	"Iowa"	"19"	"5-9 years"	"5-9"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	97835	Suppressed
	"Iowa"	"19"	"5-9 years"	"5-9"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	97835	Suppressed
	"Iowa"	"19"	"5-9 years"	"5-9"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	97835	Suppressed
	"Iowa"	"19"	"5-9 years"	"5-9"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	102321	Suppressed
	"Iowa"	"19"	"5-9 years"	"5-9"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	102321	Suppressed
	"Iowa"	"19"	"5-9 years"	"5-9"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	102321	Suppressed
	"Iowa"	"19"	"10-14 years"	"10-14"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	101761	Suppressed
	"Iowa"	"19"	"10-14 years"	"10-14"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	101761	Suppressed
	"Iowa"	"19"	"10-14 years"	"10-14"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	101761	Suppressed
	"Iowa"	"19"	"10-14 years"	"10-14"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	106578	Suppressed
	"Iowa"	"19"	"10-14 years"	"10-14"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	106578	Suppressed
	"Iowa"	"19"	"10-14 years"	"10-14"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	106578	Suppressed
	"Iowa"	"19"	"15-19 years"	"15-19"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	103383	Suppressed
	"Iowa"	"19"	"15-19 years"	"15-19"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	103383	Suppressed
	"Iowa"	"19"	"15-19 years"	"15-19"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	103383	Suppressed
	"Iowa"	"19"	"15-19 years"	"15-19"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	108821	Suppressed
	"Iowa"	"19"	"15-19 years"	"15-19"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	108821	Suppressed
	"Iowa"	"19"	"15-19 years"	"15-19"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	108821	Suppressed
	"Iowa"	"19"	"20-24 years"	"20-24"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	108676	Suppressed
	"Iowa"	"19"	"20-24 years"	"20-24"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	108676	Suppressed
	"Iowa"	"19"	"20-24 years"	"20-24"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	108676	Suppressed
	"Iowa"	"19"	"20-24 years"	"20-24"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	115535	Suppressed
	"Iowa"	"19"	"20-24 years"	"20-24"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	115535	Suppressed
	"Iowa"	"19"	"20-24 years"	"20-24"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	115535	Suppressed
	"Iowa"	"19"	"25-29 years"	"25-29"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	99272	Suppressed
	"Iowa"	"19"	"25-29 years"	"25-29"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	99272	Suppressed
	"Iowa"	"19"	"25-29 years"	"25-29"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	99272	Suppressed
	"Iowa"	"19"	"25-29 years"	"25-29"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	106783	Suppressed
	"Iowa"	"19"	"25-29 years"	"25-29"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	106783	Suppressed
	"Iowa"	"19"	"25-29 years"	"25-29"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	106783	Suppressed
	"Iowa"	"19"	"30-34 years"	"30-34"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	93934	Suppressed
	"Iowa"	"19"	"30-34 years"	"30-34"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	93934	Suppressed
	"Iowa"	"19"	"30-34 years"	"30-34"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	93934	Suppressed
	"Iowa"	"19"	"30-34 years"	"30-34"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	15	98161	Unreliable
	"Iowa"	"19"	"30-34 years"	"30-34"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	98161	Suppressed
	"Iowa"	"19"	"30-34 years"	"30-34"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	98161	Suppressed
	"Iowa"	"19"	"35-39 years"	"35-39"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	22	99254	22.165353537
	"Iowa"	"19"	"35-39 years"	"35-39"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	99254	Suppressed
