"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"Kansas"	"20"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	899	77067	1166.517445859
	"Kansas"	"20"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	441	77067	572.229358870
	"Kansas"	"20"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	264	60506	436.320364923
	"Kansas"	"20"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	1072	60506	1771.725118170
	"Kansas"	"20"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	439	60506	725.547879549
	"Kansas"	"20"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	726	42461	1709.804290996
	"Kansas"	"20"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	2006	42461	4724.335272368
	"Kansas"	"20"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	602	42461	1417.771602176
	"Kansas"	"20"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	340	23217	1464.444157298
	"Kansas"	"20"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	1333	23217	5741.482534350
	"Kansas"	"20"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	408	23217	1757.332988758
	"Kansas"	"20"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	Not Applicable	Not Applicable
	"Kansas"	"20"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	25926	Suppressed
	"Kentucky"	"21"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	25926	Suppressed
	"Kentucky"	"21"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	25926	Suppressed
	"Kentucky"	"21"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	27228	Suppressed
	"Kentucky"	"21"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	27228	Suppressed
	"Kentucky"	"21"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	27228	Suppressed
	"Kentucky"	"21"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	106770	Suppressed
	"Kentucky"	"21"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	106770	Suppressed
	"Kentucky"	"21"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	106770	Suppressed
	"Kentucky"	"21"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	112686	Suppressed
	"Kentucky"	"21"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	112686	Suppressed
	"Kentucky"	"21"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	112686	Suppressed
	"Kentucky"	"21"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	273342	Suppressed
	"Kentucky"	"21"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	273342	Suppressed
	"Kentucky"	"21"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	273342	Suppressed
	"Kentucky"	"21"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	287075	Suppressed
	"Kentucky"	"21"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	287075	Suppressed
	"Kentucky"	"21"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	287075	Suppressed
	"Kentucky"	"21"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	283274	Suppressed
	"Kentucky"	"21"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	283274	Suppressed
	"Kentucky"	"21"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	283274	Suppressed
	"Kentucky"	"21"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	10	300524	Unreliable
	"Kentucky"	"21"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	12	300524	Unreliable
	"Kentucky"	"21"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	300524	Suppressed
	"Kentucky"	"21"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	288130	Suppressed
	"Kentucky"	"21"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	38	288130	13.188491306
	"Kentucky"	"21"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	11	288130	Unreliable
	"Kentucky"	"21"	"25-34 years"	"25-34"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	10	299250	Unreliable
	"Kentucky"	"21"	"25-34 years"	"25-34"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	74	299250	24.728487886
	"Kentucky"	"21"	"25-34 years"	"25-34"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	14	299250	Unreliable
	"Kentucky"	"21"	"35-44 years"	"35-44"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	22	276619	7.953177475
	"Kentucky"	"21"	"35-44 years"	"35-44"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	98	276619	35.427790571
	"Kentucky"	"21"	"35-44 years"	"35-44"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	29	276619	10.483733945
	"Kentucky"	"21"	"35-44 years"	"35-44"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	18	274334	Unreliable
	"Kentucky"	"21"	"35-44 years"	"35-44"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	165	274334	60.145661857
	"Kentucky"	"21"	"35-44 years"	"35-44"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	24	274334	8.748459907
	"Kentucky"	"21"	"45-54 years"	"45-54"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	41	284729	14.399657218
	"Kentucky"	"21"	"45-54 years"	"45-54"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	282	284729	99.041544767
	"Kentucky"	"21"	"45-54 years"	"45-54"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	124	284729	43.550182805
	"Kentucky"	"21"	"45-54 years"	"45-54"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	49	278933	17.566942599
	"Kentucky"	"21"	"45-54 years"	"45-54"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	593	278933	212.595856353
	"Kentucky"	"21"	"45-54 years"	"45-54"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	118	278933	42.304065851
	"Kentucky"	"21"	"55-64 years"	"55-64"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	93	310463	29.955260369
	"Kentucky"	"21"	"55-64 years"	"55-64"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	727	310463	234.166390198
	"Kentucky"	"21"	"55-64 years"	"55-64"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	366	310463	117.888444034
	"Kentucky"	"21"	"55-64 years"	"55-64"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	114	287826	39.607262721
	"Kentucky"	"21"	"55-64 years"	"55-64"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	1294	287826	449.577175099
	"Kentucky"	"21"	"55-64 years"	"55-64"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	438	287826	152.175272560
	"Kentucky"	"21"	"65-74 years"	"65-74"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	226	238221	94.869889724
	"Kentucky"	"21"	"65-74 years"	"65-74"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	1078	238221	452.520978419
	"Kentucky"	"21"	"65-74 years"	"65-74"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	744	238221	312.315035198
	"Kentucky"	"21"	"65-74 years"	"65-74"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	226	209655	107.796141280
	"Kentucky"	"21"	"65-74 years"	"65-74"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	1817	209655	866.661896926
	"Kentucky"	"21"	"65-74 years"	"65-74"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	772	209655	368.223987026
	"Kentucky"	"21"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	592	125224	472.752826934
	"Kentucky"	"21"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	1651	125224	1318.437360250
	"Kentucky"	"21"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	860	125224	686.769309398
	"Kentucky"	"21"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	499	95596	521.988367714
	"Kentucky"	"21"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	1879	95596	1965.563412695
	"Kentucky"	"21"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	845	95596	883.928197833
	"Kentucky"	"21"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	1003	53946	1859.266674082
	"Kentucky"	"21"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	2601	53946	4821.488154821
	"Kentucky"	"21"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	730	53946	1353.205056909
	"Kentucky"	"21"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	451	27922	1615.213809899
	"Kentucky"	"21"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	1521	27922	5447.317527398
	"Kentucky"	"21"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	535	27922	1916.051858749
	"Kentucky"	"21"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	Not Applicable	Not Applicable
	"Kentucky"	"21"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	28379	Suppressed
	"Louisiana"	"22"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	28379	Suppressed
	"Louisiana"	"22"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	28379	Suppressed
	"Louisiana"	"22"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	29631	Suppressed
	"Louisiana"	"22"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	29631	Suppressed
	"Louisiana"	"22"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	11	29631	Unreliable
	"Louisiana"	"22"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	119713	Suppressed
	"Louisiana"	"22"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	119713	Suppressed
	"Louisiana"	"22"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	119713	Suppressed
	"Louisiana"	"22"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	123746	Suppressed
	"Louisiana"	"22"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	123746	Suppressed
	"Louisiana"	"22"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	123746	Suppressed
	"Louisiana"	"22"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	298163	Suppressed
	"Louisiana"	"22"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	298163	Suppressed
	"Louisiana"	"22"	"5-14 years"	"5-14"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	298163	Suppressed
	"Louisiana"	"22"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	309773	Suppressed
	"Louisiana"	"22"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	309773	Suppressed
	"Louisiana"	"22"	"5-14 years"	"5-14"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	309773	Suppressed
	"Louisiana"	"22"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	13	293490	Unreliable
	"Louisiana"	"22"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	14	293490	Unreliable
	"Louisiana"	"22"	"15-24 years"	"15-24"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	293490	Suppressed
	"Louisiana"	"22"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	13	303778	Unreliable
	"Louisiana"	"22"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	17	303778	Unreliable
	"Louisiana"	"22"	"15-24 years"	"15-24"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	303778	Suppressed
	"Louisiana"	"22"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	329323	Suppressed
	"Louisiana"	"22"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	48	329323	14.575356109
	"Louisiana"	"22"	"25-34 years"	"25-34"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	12	329323	Unreliable
	"Louisiana"	"22"	"25-34 years"	"25-34"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	18	328904	Unreliable
	"Louisiana"	"22"	"25-34 years"	"25-34"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	60	328904	18.242405079
	"Louisiana"	"22"	"25-34 years"	"25-34"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	11	328904	Unreliable
	"Louisiana"	"22"	"35-44 years"	"35-44"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	23	299636	7.675980189
	"Louisiana"	"22"	"35-44 years"	"35-44"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	112	299636	37.378686139
	"Louisiana"	"22"	"35-44 years"	"35-44"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	19	299636	Unreliable
	"Louisiana"	"22"	"35-44 years"	"35-44"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	27	290218	9.303351274
	"Louisiana"	"22"	"35-44 years"	"35-44"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	211	290218	72.703967362
	"Louisiana"	"22"	"35-44 years"	"35-44"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	25	290218	8.614214142
	"Louisiana"	"22"	"45-54 years"	"45-54"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	45	281567	15.981986525
	"Louisiana"	"22"	"45-54 years"	"45-54"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	301	281567	106.901732092
	"Louisiana"	"22"	"45-54 years"	"45-54"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	71	281567	25.216023184
	"Louisiana"	"22"	"45-54 years"	"45-54"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	48	266781	17.992285808
	"Louisiana"	"22"	"45-54 years"	"45-54"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	543	266781	203.537733197
	"Louisiana"	"22"	"45-54 years"	"45-54"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	58	266781	21.740678684
	"Louisiana"	"22"	"55-64 years"	"55-64"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	122	316073	38.598678154
	"Louisiana"	"22"	"55-64 years"	"55-64"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	734	316073	232.224834136
	"Louisiana"	"22"	"55-64 years"	"55-64"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	273	316073	86.372451934
	"Louisiana"	"22"	"55-64 years"	"55-64"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	114	288597	39.501450119
	"Louisiana"	"22"	"55-64 years"	"55-64"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	1421	288597	492.382110694
	"Louisiana"	"22"	"55-64 years"	"55-64"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	277	288597	95.981593710
	"Louisiana"	"22"	"65-74 years"	"65-74"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	231	237804	97.138820205
	"Louisiana"	"22"	"65-74 years"	"65-74"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	1196	237804	502.935190325
	"Louisiana"	"22"	"65-74 years"	"65-74"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	484	237804	203.528956620
	"Louisiana"	"22"	"65-74 years"	"65-74"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	245	204730	119.669809017
	"Louisiana"	"22"	"65-74 years"	"65-74"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	1772	204730	865.530210521
	"Louisiana"	"22"	"65-74 years"	"65-74"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	519	204730	253.504615836
	"Louisiana"	"22"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	637	124225	512.779231234
	"Louisiana"	"22"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	1759	124225	1415.979070236
	"Louisiana"	"22"	"75-84 years"	"75-84"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	603	124225	485.409539143
	"Louisiana"	"22"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	511	92206	554.193870247
	"Louisiana"	"22"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	1830	92206	1984.686462920
	"Louisiana"	"22"	"75-84 years"	"75-84"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	584	92206	633.364423139
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	1235	53371	2313.990744037
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	2693	53371	5045.811395702
	"Louisiana"	"22"	"85+ years"	"85+"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	659	53371	1234.752955725
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	536	28686	1868.507285784
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	1615	28686	5629.924004741
	"Louisiana"	"22"	"85+ years"	"85+"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	431	28686	1502.475074949
	"Louisiana"	"22"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Not Stated"	"NS"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Not Stated"	"NS"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	5862	Suppressed
	"Maine"	"23"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	5862	Suppressed
	"Maine"	"23"	"< 1 year"	"1"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	5862	Suppressed
	"Maine"	"23"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	6173	Suppressed
	"Maine"	"23"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	6173	Suppressed
	"Maine"	"23"	"< 1 year"	"1"	"Male"	"M"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	6173	Suppressed
	"Maine"	"23"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the nervous system"	"G00-G98"	Suppressed	25072	Suppressed
	"Maine"	"23"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	25072	Suppressed
	"Maine"	"23"	"1-4 years"	"1-4"	"Female"	"F"	"Diseases of the respiratory system"	"J00-J98"	Suppressed	25072	Suppressed
	"Maine"	"23"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the nervous system"	"G00-G98"	Suppressed	26430	Suppressed
	"Maine"	"23"	"1-4 years"	"1-4"	"Male"	"M"	"Diseases of the circulatory system"	"I00-I99"	Suppressed	26430	Suppressed
