"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"District of Columbia"	"11"	"70-74 years"	"70-74"	"Male"	"M"	"2000"	"2000"	309	6941	4451.8
	"District of Columbia"	"11"	"70-74 years"	"70-74"	"Male"	"M"	"2001"	"2001"	313	6827	4584.7
	"District of Columbia"	"11"	"70-74 years"	"70-74"	"Male"	"M"	"2002"	"2002"	298	6682	4459.7
	"District of Columbia"	"11"	"70-74 years"	"70-74"	"Male"	"M"	"2003"	"2003"	283	6612	4280.1
	"District of Columbia"	"11"	"70-74 years"	"70-74"	"Male"	"M"	"2004"	"2004"	278	6481	4289.5
	"District of Columbia"	"11"	"70-74 years"	"70-74"	"Male"	"M"	"2005"	"2005"	252	6450	3907.0
	"District of Columbia"	"11"	"70-74 years"	"70-74"	"Male"	"M"	"2006"	"2006"	251	6420	3909.7
	"District of Columbia"	"11"	"70-74 years"	"70-74"	"Male"	"M"	"2007"	"2007"	216	6360	3396.2
	"District of Columbia"	"11"	"70-74 years"	"70-74"	"Male"	"M"	"2008"	"2008"	218	6503	3352.3
	"District of Columbia"	"11"	"70-74 years"	"70-74"	"Male"	"M"	"2009"	"2009"	224	6545	3422.5
	"District of Columbia"	"11"	"70-74 years"	"70-74"	"Male"	"M"	"2010"	"2010"	201	6671	3013.0
	"District of Columbia"	"11"	"70-74 years"	"70-74"	"Male"	"M"	"2011"	"2011"	213	6858	3105.9
	"District of Columbia"	"11"	"70-74 years"	"70-74"	"Male"	"M"	"2012"	"2012"	207	7123	2906.1
	"District of Columbia"	"11"	"70-74 years"	"70-74"	"Male"	"M"	"2013"	"2013"	226	7290	3100.1
	"District of Columbia"	"11"	"70-74 years"	"70-74"	"Male"	"M"	"2014"	"2014"	224	7362	3042.7
	"District of Columbia"	"11"	"70-74 years"	"70-74"	"Male"	"M"	"2015"	"2015"	227	7565	3000.7
	"District of Columbia"	"11"	"70-74 years"	"70-74"	"Male"	"M"	"2016"	"2016"	245	7668	3195.1
	"District of Columbia"	"11"	"70-74 years"	"70-74"	"Male"	"M"	"2017"	"2017"	237	8586	2760.3
	"District of Columbia"	"11"	"70-74 years"	"70-74"	"Male"	"M"	"2018"	"2018"	264	9000	2933.3
	"District of Columbia"	"11"	"70-74 years"	"70-74"	"Male"	"M"	"2019"	"2019"	253	9382	2696.7
	"District of Columbia"	"11"	"70-74 years"	"70-74"	"Male"	"M"	"2020 "	"2020"	347	9685	3582.9
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Female"	"F"	"1999"	"1999"	399	9284	4297.7
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Female"	"F"	"2000"	"2000"	361	9374	3851.1
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Female"	"F"	"2001"	"2001"	383	9303	4117.0
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Female"	"F"	"2002"	"2002"	337	9182	3670.2
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Female"	"F"	"2003"	"2003"	303	8775	3453.0
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Female"	"F"	"2004"	"2004"	311	8528	3646.8
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Female"	"F"	"2005"	"2005"	299	8205	3644.1
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Female"	"F"	"2006"	"2006"	252	7736	3257.5
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Female"	"F"	"2007"	"2007"	248	7376	3362.3
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Female"	"F"	"2008"	"2008"	241	7208	3343.5
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Female"	"F"	"2009"	"2009"	239	7095	3368.6
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Female"	"F"	"2010"	"2010"	224	7038	3182.7
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Female"	"F"	"2011"	"2011"	244	7126	3424.1
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Female"	"F"	"2012"	"2012"	225	7149	3147.3
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Female"	"F"	"2013"	"2013"	211	7115	2965.6
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Female"	"F"	"2014"	"2014"	184	7118	2585.0
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Female"	"F"	"2015"	"2015"	200	7332	2727.8
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Female"	"F"	"2016"	"2016"	223	7465	2987.3
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Female"	"F"	"2017"	"2017"	234	8131	2877.9
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Female"	"F"	"2018"	"2018"	222	8515	2607.2
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Female"	"F"	"2019"	"2019"	236	8889	2655.0
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Female"	"F"	"2020 "	"2020"	292	9172	3183.6
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Male"	"M"	"1999"	"1999"	390	5618	6942.0
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Male"	"M"	"2000"	"2000"	363	5602	6479.8
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Male"	"M"	"2001"	"2001"	359	5475	6557.1
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Male"	"M"	"2002"	"2002"	334	5383	6204.7
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Male"	"M"	"2003"	"2003"	295	5313	5552.4
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Male"	"M"	"2004"	"2004"	269	5248	5125.8
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Male"	"M"	"2005"	"2005"	296	5154	5743.1
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Male"	"M"	"2006"	"2006"	288	5030	5725.6
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Male"	"M"	"2007"	"2007"	257	4812	5340.8
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Male"	"M"	"2008"	"2008"	266	4746	5604.7
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Male"	"M"	"2009"	"2009"	265	4711	5625.1
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Male"	"M"	"2010"	"2010"	246	4782	5144.3
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Male"	"M"	"2011"	"2011"	233	4776	4878.6
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Male"	"M"	"2012"	"2012"	206	4758	4329.6
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Male"	"M"	"2013"	"2013"	218	4863	4482.8
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Male"	"M"	"2014"	"2014"	219	5008	4373.0
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Male"	"M"	"2015"	"2015"	222	5146	4314.0
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Male"	"M"	"2016"	"2016"	217	5234	4146.0
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Male"	"M"	"2017"	"2017"	226	5772	3915.5
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Male"	"M"	"2018"	"2018"	237	5904	4014.2
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Male"	"M"	"2019"	"2019"	227	6121	3708.5
	"District of Columbia"	"11"	"75-79 years"	"75-79"	"Male"	"M"	"2020 "	"2020"	330	6405	5152.2
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Female"	"F"	"1999"	"1999"	409	6634	6165.2
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Female"	"F"	"2000"	"2000"	379	6613	5731.1
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Female"	"F"	"2001"	"2001"	410	6711	6109.4
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Female"	"F"	"2002"	"2002"	417	6825	6109.9
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Female"	"F"	"2003"	"2003"	344	6995	4917.8
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Female"	"F"	"2004"	"2004"	376	7054	5330.3
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Female"	"F"	"2005"	"2005"	382	7018	5443.1
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Female"	"F"	"2006"	"2006"	389	6837	5689.6
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Female"	"F"	"2007"	"2007"	352	6708	5247.5
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Female"	"F"	"2008"	"2008"	335	6339	5284.7
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Female"	"F"	"2009"	"2009"	273	6208	4397.6
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Female"	"F"	"2010"	"2010"	290	6189	4685.7
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Female"	"F"	"2011"	"2011"	267	6066	4401.6
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Female"	"F"	"2012"	"2012"	290	5857	4951.3
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Female"	"F"	"2013"	"2013"	278	5796	4796.4
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Female"	"F"	"2014"	"2014"	304	5653	5377.7
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Female"	"F"	"2015"	"2015"	260	5571	4667.0
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Female"	"F"	"2016"	"2016"	251	5615	4470.2
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Female"	"F"	"2017"	"2017"	268	5857	4575.7
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Female"	"F"	"2018"	"2018"	249	5883	4232.5
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Female"	"F"	"2019"	"2019"	274	5992	4572.8
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Female"	"F"	"2020 "	"2020"	280	6401	4374.3
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Male"	"M"	"1999"	"1999"	317	3294	9623.6
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Male"	"M"	"2000"	"2000"	303	3415	8872.6
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Male"	"M"	"2001"	"2001"	322	3543	9088.3
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Male"	"M"	"2002"	"2002"	317	3609	8783.6
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Male"	"M"	"2003"	"2003"	327	3647	8966.3
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Male"	"M"	"2004"	"2004"	312	3640	8571.4
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Male"	"M"	"2005"	"2005"	293	3608	8120.8
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Male"	"M"	"2006"	"2006"	308	3590	8579.4
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Male"	"M"	"2007"	"2007"	218	3605	6047.2
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Male"	"M"	"2008"	"2008"	276	3593	7681.6
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Male"	"M"	"2009"	"2009"	254	3577	7100.9
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Male"	"M"	"2010"	"2010"	233	3516	6626.8
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Male"	"M"	"2011"	"2011"	216	3522	6132.9
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Male"	"M"	"2012"	"2012"	246	3424	7184.6
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Male"	"M"	"2013"	"2013"	225	3437	6546.4
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Male"	"M"	"2014"	"2014"	184	3334	5518.9
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Male"	"M"	"2015"	"2015"	236	3371	7000.9
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Male"	"M"	"2016"	"2016"	233	3448	6757.5
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Male"	"M"	"2017"	"2017"	211	3622	5825.5
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Male"	"M"	"2018"	"2018"	205	3744	5475.4
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Male"	"M"	"2019"	"2019"	220	3880	5670.1
	"District of Columbia"	"11"	"80-84 years"	"80-84"	"Male"	"M"	"2020 "	"2020"	268	4008	6686.6
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Female"	"F"	"1999"	"1999"	429	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Female"	"F"	"2000"	"2000"	426	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Female"	"F"	"2001"	"2001"	392	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Female"	"F"	"2002"	"2002"	407	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Female"	"F"	"2003"	"2003"	390	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Female"	"F"	"2004"	"2004"	391	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Female"	"F"	"2005"	"2005"	378	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Female"	"F"	"2006"	"2006"	362	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Female"	"F"	"2007"	"2007"	382	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Female"	"F"	"2008"	"2008"	359	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Female"	"F"	"2009"	"2009"	398	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Female"	"F"	"2010"	"2010"	359	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Female"	"F"	"2011"	"2011"	345	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Female"	"F"	"2012"	"2012"	364	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Female"	"F"	"2013"	"2013"	356	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Female"	"F"	"2014"	"2014"	339	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Female"	"F"	"2015"	"2015"	316	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Female"	"F"	"2016"	"2016"	328	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Female"	"F"	"2017"	"2017"	299	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Female"	"F"	"2018"	"2018"	304	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Female"	"F"	"2019"	"2019"	262	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Female"	"F"	"2020 "	"2020"	358	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Male"	"M"	"1999"	"1999"	232	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Male"	"M"	"2000"	"2000"	232	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Male"	"M"	"2001"	"2001"	216	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Male"	"M"	"2002"	"2002"	230	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Male"	"M"	"2003"	"2003"	215	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Male"	"M"	"2004"	"2004"	235	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Male"	"M"	"2005"	"2005"	237	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Male"	"M"	"2006"	"2006"	230	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Male"	"M"	"2007"	"2007"	239	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Male"	"M"	"2008"	"2008"	240	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Male"	"M"	"2009"	"2009"	214	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Male"	"M"	"2010"	"2010"	217	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Male"	"M"	"2011"	"2011"	211	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Male"	"M"	"2012"	"2012"	225	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Male"	"M"	"2013"	"2013"	221	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Male"	"M"	"2014"	"2014"	226	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Male"	"M"	"2015"	"2015"	229	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Male"	"M"	"2016"	"2016"	208	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Male"	"M"	"2017"	"2017"	203	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Male"	"M"	"2018"	"2018"	199	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Male"	"M"	"2019"	"2019"	211	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"85-89 years"	"85-89"	"Male"	"M"	"2020 "	"2020"	255	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Female"	"F"	"1999"	"1999"	263	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Female"	"F"	"2000"	"2000"	319	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Female"	"F"	"2001"	"2001"	301	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Female"	"F"	"2002"	"2002"	276	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Female"	"F"	"2003"	"2003"	286	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Female"	"F"	"2004"	"2004"	283	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Female"	"F"	"2005"	"2005"	290	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Female"	"F"	"2006"	"2006"	275	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Female"	"F"	"2007"	"2007"	281	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Female"	"F"	"2008"	"2008"	291	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Female"	"F"	"2009"	"2009"	250	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Female"	"F"	"2010"	"2010"	268	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Female"	"F"	"2011"	"2011"	278	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Female"	"F"	"2012"	"2012"	299	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Female"	"F"	"2013"	"2013"	296	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Female"	"F"	"2014"	"2014"	307	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Female"	"F"	"2015"	"2015"	326	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Female"	"F"	"2016"	"2016"	291	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Female"	"F"	"2017"	"2017"	262	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Female"	"F"	"2018"	"2018"	314	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Female"	"F"	"2019"	"2019"	279	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Female"	"F"	"2020 "	"2020"	354	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Male"	"M"	"1999"	"1999"	107	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Male"	"M"	"2000"	"2000"	117	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Male"	"M"	"2001"	"2001"	124	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Male"	"M"	"2002"	"2002"	118	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Male"	"M"	"2003"	"2003"	140	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Male"	"M"	"2004"	"2004"	131	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Male"	"M"	"2005"	"2005"	126	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Male"	"M"	"2006"	"2006"	139	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Male"	"M"	"2007"	"2007"	147	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Male"	"M"	"2008"	"2008"	124	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Male"	"M"	"2009"	"2009"	142	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Male"	"M"	"2010"	"2010"	136	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Male"	"M"	"2011"	"2011"	133	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Male"	"M"	"2012"	"2012"	161	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Male"	"M"	"2013"	"2013"	186	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Male"	"M"	"2014"	"2014"	156	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Male"	"M"	"2015"	"2015"	144	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Male"	"M"	"2016"	"2016"	145	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Male"	"M"	"2017"	"2017"	140	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Male"	"M"	"2018"	"2018"	171	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Male"	"M"	"2019"	"2019"	169	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"90-94 years"	"90-94"	"Male"	"M"	"2020 "	"2020"	188	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"95-99 years"	"95-99"	"Female"	"F"	"1999"	"1999"	166	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"95-99 years"	"95-99"	"Female"	"F"	"2000"	"2000"	149	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"95-99 years"	"95-99"	"Female"	"F"	"2001"	"2001"	144	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"95-99 years"	"95-99"	"Female"	"F"	"2002"	"2002"	136	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"95-99 years"	"95-99"	"Female"	"F"	"2003"	"2003"	137	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"95-99 years"	"95-99"	"Female"	"F"	"2004"	"2004"	131	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"95-99 years"	"95-99"	"Female"	"F"	"2005"	"2005"	141	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"95-99 years"	"95-99"	"Female"	"F"	"2006"	"2006"	140	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"95-99 years"	"95-99"	"Female"	"F"	"2007"	"2007"	151	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"95-99 years"	"95-99"	"Female"	"F"	"2008"	"2008"	150	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"95-99 years"	"95-99"	"Female"	"F"	"2009"	"2009"	127	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"95-99 years"	"95-99"	"Female"	"F"	"2010"	"2010"	147	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"95-99 years"	"95-99"	"Female"	"F"	"2011"	"2011"	151	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"95-99 years"	"95-99"	"Female"	"F"	"2012"	"2012"	149	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"95-99 years"	"95-99"	"Female"	"F"	"2013"	"2013"	159	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"95-99 years"	"95-99"	"Female"	"F"	"2014"	"2014"	137	Not Applicable	Not Applicable
